"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"15/06/2024 12:00:00 - 15/06/2024 13:00:00","BZN|BE","Without sequence","-44.82","",""
"15/06/2024 13:00:00 - 15/06/2024 14:00:00","BZN|BE","Without sequence","-65.47","",""
"15/06/2024 14:00:00 - 15/06/2024 15:00:00","BZN|BE","Without sequence","-80.02","",""
"15/06/2024 15:00:00 - 15/06/2024 16:00:00","BZN|BE","Without sequence","-56.1","",""
"15/06/2024 16:00:00 - 15/06/2024 17:00:00","BZN|BE","Without sequence","-28.89","",""
"15/06/2024 17:00:00 - 15/06/2024 18:00:00","BZN|BE","Without sequence","-3.77","",""
"15/06/2024 18:00:00 - 15/06/2024 19:00:00","BZN|BE","Without sequence","0.0","",""
"15/06/2024 19:00:00 - 15/06/2024 20:00:00","BZN|BE","Without sequence","14.82","",""
"15/06/2024 20:00:00 - 15/06/2024 21:00:00","BZN|BE","Without sequence","38.38","",""
"15/06/2024 21:00:00 - 15/06/2024 22:00:00","BZN|BE","Without sequence","39.2","",""
"15/06/2024 22:00:00 - 15/06/2024 23:00:00","BZN|BE","Without sequence","53.6","",""
"15/06/2024 23:00:00 - 16/06/2024 00:00:00","BZN|BE","Without sequence","41.04","",""
"16/06/2024 00:00:00 - 16/06/2024 01:00:00","BZN|BE","Without sequence","26.04","",""
"16/06/2024 01:00:00 - 16/06/2024 02:00:00","BZN|BE","Without sequence","10.93","",""
"16/06/2024 02:00:00 - 16/06/2024 03:00:00","BZN|BE","Without sequence","6.0","",""
"16/06/2024 03:00:00 - 16/06/2024 04:00:00","BZN|BE","Without sequence","4.01","",""
"16/06/2024 04:00:00 - 16/06/2024 05:00:00","BZN|BE","Without sequence","3.02","",""
"16/06/2024 05:00:00 - 16/06/2024 06:00:00","BZN|BE","Without sequence","2.96","",""
"16/06/2024 06:00:00 - 16/06/2024 07:00:00","BZN|BE","Without sequence","3.51","",""
"16/06/2024 07:00:00 - 16/06/2024 08:00:00","BZN|BE","Without sequence","0.47","",""
"16/06/2024 08:00:00 - 16/06/2024 09:00:00","BZN|BE","Without sequence","-0.02","",""
"16/06/2024 09:00:00 - 16/06/2024 10:00:00","BZN|BE","Without sequence","-1.27","",""
"16/06/2024 10:00:00 - 16/06/2024 11:00:00","BZN|BE","Without sequence","-10.0","",""
"16/06/2024 11:00:00 - 16/06/2024 12:00:00","BZN|BE","Without sequence","-13.34","",""
"16/06/2024 12:00:00 - 16/06/2024 13:00:00","BZN|BE","Without sequence","-20.01","",""
"16/06/2024 13:00:00 - 16/06/2024 14:00:00","BZN|BE","Without sequence","-30.01","",""
"16/06/2024 14:00:00 - 16/06/2024 15:00:00","BZN|BE","Without sequence","-35.68","",""
"16/06/2024 15:00:00 - 16/06/2024 16:00:00","BZN|BE","Without sequence","-29.04","",""
"16/06/2024 16:00:00 - 16/06/2024 17:00:00","BZN|BE","Without sequence","-9.86","",""
"16/06/2024 17:00:00 - 16/06/2024 18:00:00","BZN|BE","Without sequence","-1.32","",""
"16/06/2024 18:00:00 - 16/06/2024 19:00:00","BZN|BE","Without sequence","25.6","",""
"16/06/2024 19:00:00 - 16/06/2024 20:00:00","BZN|BE","Without sequence","45.18","",""
"16/06/2024 20:00:00 - 16/06/2024 21:00:00","BZN|BE","Without sequence","55.9","",""
"16/06/2024 21:00:00 - 16/06/2024 22:00:00","BZN|BE","Without sequence","69.47","",""
"16/06/2024 22:00:00 - 16/06/2024 23:00:00","BZN|BE","Without sequence","73.14","",""
"16/06/2024 23:00:00 - 17/06/2024 00:00:00","BZN|BE","Without sequence","65.0","",""
"17/06/2024 00:00:00 - 17/06/2024 01:00:00","BZN|BE","Without sequence","64.39","",""
"17/06/2024 01:00:00 - 17/06/2024 02:00:00","BZN|BE","Without sequence","56.7","",""
"17/06/2024 02:00:00 - 17/06/2024 03:00:00","BZN|BE","Without sequence","44.21","",""
"17/06/2024 03:00:00 - 17/06/2024 04:00:00","BZN|BE","Without sequence","47.25","",""
"17/06/2024 04:00:00 - 17/06/2024 05:00:00","BZN|BE","Without sequence","39.79","",""
"17/06/2024 05:00:00 - 17/06/2024 06:00:00","BZN|BE","Without sequence","55.79","",""
"17/06/2024 06:00:00 - 17/06/2024 07:00:00","BZN|BE","Without sequence","59.79","",""
"17/06/2024 07:00:00 - 17/06/2024 08:00:00","BZN|BE","Without sequence","81.9","",""
"17/06/2024 08:00:00 - 17/06/2024 09:00:00","BZN|BE","Without sequence","120.7","",""
"17/06/2024 09:00:00 - 17/06/2024 10:00:00","BZN|BE","Without sequence","85.23","",""
"17/06/2024 10:00:00 - 17/06/2024 11:00:00","BZN|BE","Without sequence","65.0","",""
"17/06/2024 11:00:00 - 17/06/2024 12:00:00","BZN|BE","Without sequence","40.27","",""
"17/06/2024 12:00:00 - 17/06/2024 13:00:00","BZN|BE","Without sequence","32.24","",""
"17/06/2024 13:00:00 - 17/06/2024 14:00:00","BZN|BE","Without sequence","30.69","",""
"17/06/2024 14:00:00 - 17/06/2024 15:00:00","BZN|BE","Without sequence","33.92","",""
"17/06/2024 15:00:00 - 17/06/2024 16:00:00","BZN|BE","Without sequence","39.73","",""
"17/06/2024 16:00:00 - 17/06/2024 17:00:00","BZN|BE","Without sequence","46.42","",""
"17/06/2024 17:00:00 - 17/06/2024 18:00:00","BZN|BE","Without sequence","67.55","",""
"17/06/2024 18:00:00 - 17/06/2024 19:00:00","BZN|BE","Without sequence","90.28","",""
"17/06/2024 19:00:00 - 17/06/2024 20:00:00","BZN|BE","Without sequence","123.7","",""
"17/06/2024 20:00:00 - 17/06/2024 21:00:00","BZN|BE","Without sequence","156.1","",""
"17/06/2024 21:00:00 - 17/06/2024 22:00:00","BZN|BE","Without sequence","140.0","",""
"17/06/2024 22:00:00 - 17/06/2024 23:00:00","BZN|BE","Without sequence","115.0","",""
"17/06/2024 23:00:00 - 18/06/2024 00:00:00","BZN|BE","Without sequence","105.5","",""
"18/06/2024 00:00:00 - 18/06/2024 01:00:00","BZN|BE","Without sequence","81.14","",""
"18/06/2024 01:00:00 - 18/06/2024 02:00:00","BZN|BE","Without sequence","80.05","",""
"18/06/2024 02:00:00 - 18/06/2024 03:00:00","BZN|BE","Without sequence","86.8","",""
"18/06/2024 03:00:00 - 18/06/2024 04:00:00","BZN|BE","Without sequence","80.24","",""
"18/06/2024 04:00:00 - 18/06/2024 05:00:00","BZN|BE","Without sequence","83.06","",""
"18/06/2024 05:00:00 - 18/06/2024 06:00:00","BZN|BE","Without sequence","93.97","",""
"18/06/2024 06:00:00 - 18/06/2024 07:00:00","BZN|BE","Without sequence","100.14","",""
"18/06/2024 07:00:00 - 18/06/2024 08:00:00","BZN|BE","Without sequence","103.95","",""
"18/06/2024 08:00:00 - 18/06/2024 09:00:00","BZN|BE","Without sequence","84.99","",""
"18/06/2024 09:00:00 - 18/06/2024 10:00:00","BZN|BE","Without sequence","91.24","",""
"18/06/2024 10:00:00 - 18/06/2024 11:00:00","BZN|BE","Without sequence","88.74","",""
"18/06/2024 11:00:00 - 18/06/2024 12:00:00","BZN|BE","Without sequence","78.89","",""
"18/06/2024 12:00:00 - 18/06/2024 13:00:00","BZN|BE","Without sequence","79.15","",""
"18/06/2024 13:00:00 - 18/06/2024 14:00:00","BZN|BE","Without sequence","97.76","",""
"18/06/2024 14:00:00 - 18/06/2024 15:00:00","BZN|BE","Without sequence","106.94","",""
"18/06/2024 15:00:00 - 18/06/2024 16:00:00","BZN|BE","Without sequence","103.05","",""
"18/06/2024 16:00:00 - 18/06/2024 17:00:00","BZN|BE","Without sequence","102.36","",""
"18/06/2024 17:00:00 - 18/06/2024 18:00:00","BZN|BE","Without sequence","98.0","",""
"18/06/2024 18:00:00 - 18/06/2024 19:00:00","BZN|BE","Without sequence","100.01","",""
"18/06/2024 19:00:00 - 18/06/2024 20:00:00","BZN|BE","Without sequence","129.24","",""
"18/06/2024 20:00:00 - 18/06/2024 21:00:00","BZN|BE","Without sequence","133.36","",""
"18/06/2024 21:00:00 - 18/06/2024 22:00:00","BZN|BE","Without sequence","96.18","",""
"18/06/2024 22:00:00 - 18/06/2024 23:00:00","BZN|BE","Without sequence","87.93","",""
"18/06/2024 23:00:00 - 19/06/2024 00:00:00","BZN|BE","Without sequence","82.12","",""
"19/06/2024 00:00:00 - 19/06/2024 01:00:00","BZN|BE","Without sequence","100.05","",""
"19/06/2024 01:00:00 - 19/06/2024 02:00:00","BZN|BE","Without sequence","88.02","",""
"19/06/2024 02:00:00 - 19/06/2024 03:00:00","BZN|BE","Without sequence","74.46","",""
"19/06/2024 03:00:00 - 19/06/2024 04:00:00","BZN|BE","Without sequence","70.71","",""
"19/06/2024 04:00:00 - 19/06/2024 05:00:00","BZN|BE","Without sequence","68.95","",""
"19/06/2024 05:00:00 - 19/06/2024 06:00:00","BZN|BE","Without sequence","70.7","",""
"19/06/2024 06:00:00 - 19/06/2024 07:00:00","BZN|BE","Without sequence","95.04","",""
"19/06/2024 07:00:00 - 19/06/2024 08:00:00","BZN|BE","Without sequence","109.5","",""
"19/06/2024 08:00:00 - 19/06/2024 09:00:00","BZN|BE","Without sequence","102.5","",""
"19/06/2024 09:00:00 - 19/06/2024 10:00:00","BZN|BE","Without sequence","78.4","",""
"19/06/2024 10:00:00 - 19/06/2024 11:00:00","BZN|BE","Without sequence","66.11","",""
"19/06/2024 11:00:00 - 19/06/2024 12:00:00","BZN|BE","Without sequence","60.2","",""
"19/06/2024 12:00:00 - 19/06/2024 13:00:00","BZN|BE","Without sequence","52.57","",""
"19/06/2024 13:00:00 - 19/06/2024 14:00:00","BZN|BE","Without sequence","38.14","",""
"19/06/2024 14:00:00 - 19/06/2024 15:00:00","BZN|BE","Without sequence","22.34","",""
"19/06/2024 15:00:00 - 19/06/2024 16:00:00","BZN|BE","Without sequence","13.2","",""
"19/06/2024 16:00:00 - 19/06/2024 17:00:00","BZN|BE","Without sequence","24.21","",""
"19/06/2024 17:00:00 - 19/06/2024 18:00:00","BZN|BE","Without sequence","60.29","",""
"19/06/2024 18:00:00 - 19/06/2024 19:00:00","BZN|BE","Without sequence","74.04","",""
"19/06/2024 19:00:00 - 19/06/2024 20:00:00","BZN|BE","Without sequence","97.77","",""
"19/06/2024 20:00:00 - 19/06/2024 21:00:00","BZN|BE","Without sequence","102.73","",""
"19/06/2024 21:00:00 - 19/06/2024 22:00:00","BZN|BE","Without sequence","119.37","",""
"19/06/2024 22:00:00 - 19/06/2024 23:00:00","BZN|BE","Without sequence","109.66","",""
"19/06/2024 23:00:00 - 20/06/2024 00:00:00","BZN|BE","Without sequence","93.34","",""
"20/06/2024 00:00:00 - 20/06/2024 01:00:00","BZN|BE","Without sequence","86.08","",""
"20/06/2024 01:00:00 - 20/06/2024 02:00:00","BZN|BE","Without sequence","83.79","",""
"20/06/2024 02:00:00 - 20/06/2024 03:00:00","BZN|BE","Without sequence","78.8","",""
"20/06/2024 03:00:00 - 20/06/2024 04:00:00","BZN|BE","Without sequence","79.1","",""
"20/06/2024 04:00:00 - 20/06/2024 05:00:00","BZN|BE","Without sequence","87.7","",""
"20/06/2024 05:00:00 - 20/06/2024 06:00:00","BZN|BE","Without sequence","88.85","",""
"20/06/2024 06:00:00 - 20/06/2024 07:00:00","BZN|BE","Without sequence","109.06","",""
"20/06/2024 07:00:00 - 20/06/2024 08:00:00","BZN|BE","Without sequence","112.46","",""
"20/06/2024 08:00:00 - 20/06/2024 09:00:00","BZN|BE","Without sequence","103.0","",""
"20/06/2024 09:00:00 - 20/06/2024 10:00:00","BZN|BE","Without sequence","81.38","",""
"20/06/2024 10:00:00 - 20/06/2024 11:00:00","BZN|BE","Without sequence","70.64","",""
"20/06/2024 11:00:00 - 20/06/2024 12:00:00","BZN|BE","Without sequence","61.11","",""
"20/06/2024 12:00:00 - 20/06/2024 13:00:00","BZN|BE","Without sequence","57.92","",""
"20/06/2024 13:00:00 - 20/06/2024 14:00:00","BZN|BE","Without sequence","56.32","",""
"20/06/2024 14:00:00 - 20/06/2024 15:00:00","BZN|BE","Without sequence","59.56","",""
"20/06/2024 15:00:00 - 20/06/2024 16:00:00","BZN|BE","Without sequence","66.83","",""
"20/06/2024 16:00:00 - 20/06/2024 17:00:00","BZN|BE","Without sequence","73.84","",""
"20/06/2024 17:00:00 - 20/06/2024 18:00:00","BZN|BE","Without sequence","83.0","",""
"20/06/2024 18:00:00 - 20/06/2024 19:00:00","BZN|BE","Without sequence","100.99","",""
"20/06/2024 19:00:00 - 20/06/2024 20:00:00","BZN|BE","Without sequence","124.3","",""
"20/06/2024 20:00:00 - 20/06/2024 21:00:00","BZN|BE","Without sequence","143.0","",""
"20/06/2024 21:00:00 - 20/06/2024 22:00:00","BZN|BE","Without sequence","128.31","",""
"20/06/2024 22:00:00 - 20/06/2024 23:00:00","BZN|BE","Without sequence","112.95","",""
"20/06/2024 23:00:00 - 21/06/2024 00:00:00","BZN|BE","Without sequence","95.46","",""
"21/06/2024 00:00:00 - 21/06/2024 01:00:00","BZN|BE","Without sequence","101.09","",""
"21/06/2024 01:00:00 - 21/06/2024 02:00:00","BZN|BE","Without sequence","90.96","",""
"21/06/2024 02:00:00 - 21/06/2024 03:00:00","BZN|BE","Without sequence","89.95","",""
"21/06/2024 03:00:00 - 21/06/2024 04:00:00","BZN|BE","Without sequence","87.19","",""
"21/06/2024 04:00:00 - 21/06/2024 05:00:00","BZN|BE","Without sequence","83.22","",""
"21/06/2024 05:00:00 - 21/06/2024 06:00:00","BZN|BE","Without sequence","84.78","",""
"21/06/2024 06:00:00 - 21/06/2024 07:00:00","BZN|BE","Without sequence","95.51","",""
"21/06/2024 07:00:00 - 21/06/2024 08:00:00","BZN|BE","Without sequence","119.45","",""
"21/06/2024 08:00:00 - 21/06/2024 09:00:00","BZN|BE","Without sequence","120.17","",""
"21/06/2024 09:00:00 - 21/06/2024 10:00:00","BZN|BE","Without sequence","111.95","",""
"21/06/2024 10:00:00 - 21/06/2024 11:00:00","BZN|BE","Without sequence","100.76","",""
"21/06/2024 11:00:00 - 21/06/2024 12:00:00","BZN|BE","Without sequence","89.89","",""
"21/06/2024 12:00:00 - 21/06/2024 13:00:00","BZN|BE","Without sequence","75.23","",""
"21/06/2024 13:00:00 - 21/06/2024 14:00:00","BZN|BE","Without sequence","75.36","",""
"21/06/2024 14:00:00 - 21/06/2024 15:00:00","BZN|BE","Without sequence","70.28","",""
"21/06/2024 15:00:00 - 21/06/2024 16:00:00","BZN|BE","Without sequence","68.47","",""
"21/06/2024 16:00:00 - 21/06/2024 17:00:00","BZN|BE","Without sequence","71.64","",""
"21/06/2024 17:00:00 - 21/06/2024 18:00:00","BZN|BE","Without sequence","85.46","",""
"21/06/2024 18:00:00 - 21/06/2024 19:00:00","BZN|BE","Without sequence","91.72","",""
"21/06/2024 19:00:00 - 21/06/2024 20:00:00","BZN|BE","Without sequence","103.24","",""
"21/06/2024 20:00:00 - 21/06/2024 21:00:00","BZN|BE","Without sequence","109.43","",""
"21/06/2024 21:00:00 - 21/06/2024 22:00:00","BZN|BE","Without sequence","105.14","",""
"21/06/2024 22:00:00 - 21/06/2024 23:00:00","BZN|BE","Without sequence","96.26","",""
"21/06/2024 23:00:00 - 22/06/2024 00:00:00","BZN|BE","Without sequence","82.76","",""
"22/06/2024 00:00:00 - 22/06/2024 01:00:00","BZN|BE","Without sequence","80.86","",""
"22/06/2024 01:00:00 - 22/06/2024 02:00:00","BZN|BE","Without sequence","70.19","",""
"22/06/2024 02:00:00 - 22/06/2024 03:00:00","BZN|BE","Without sequence","61.14","",""
"22/06/2024 03:00:00 - 22/06/2024 04:00:00","BZN|BE","Without sequence","50.16","",""
"22/06/2024 04:00:00 - 22/06/2024 05:00:00","BZN|BE","Without sequence","49.24","",""
"22/06/2024 05:00:00 - 22/06/2024 06:00:00","BZN|BE","Without sequence","46.2","",""
"22/06/2024 06:00:00 - 22/06/2024 07:00:00","BZN|BE","Without sequence","56.18","",""
"22/06/2024 07:00:00 - 22/06/2024 08:00:00","BZN|BE","Without sequence","48.56","",""
"22/06/2024 08:00:00 - 22/06/2024 09:00:00","BZN|BE","Without sequence","42.79","",""
"22/06/2024 09:00:00 - 22/06/2024 10:00:00","BZN|BE","Without sequence","34.65","",""
"22/06/2024 10:00:00 - 22/06/2024 11:00:00","BZN|BE","Without sequence","12.54","",""
"22/06/2024 11:00:00 - 22/06/2024 12:00:00","BZN|BE","Without sequence","3.59","",""
"22/06/2024 12:00:00 - 22/06/2024 13:00:00","BZN|BE","Without sequence","2.66","",""
"22/06/2024 13:00:00 - 22/06/2024 14:00:00","BZN|BE","Without sequence","0.03","",""
"22/06/2024 14:00:00 - 22/06/2024 15:00:00","BZN|BE","Without sequence","-0.01","",""
"22/06/2024 15:00:00 - 22/06/2024 16:00:00","BZN|BE","Without sequence","0.36","",""
"22/06/2024 16:00:00 - 22/06/2024 17:00:00","BZN|BE","Without sequence","4.74","",""
"22/06/2024 17:00:00 - 22/06/2024 18:00:00","BZN|BE","Without sequence","35.4","",""
"22/06/2024 18:00:00 - 22/06/2024 19:00:00","BZN|BE","Without sequence","71.52","",""
"22/06/2024 19:00:00 - 22/06/2024 20:00:00","BZN|BE","Without sequence","104.22","",""
"22/06/2024 20:00:00 - 22/06/2024 21:00:00","BZN|BE","Without sequence","95.32","",""
"22/06/2024 21:00:00 - 22/06/2024 22:00:00","BZN|BE","Without sequence","102.5","",""
"22/06/2024 22:00:00 - 22/06/2024 23:00:00","BZN|BE","Without sequence","112.0","",""
"22/06/2024 23:00:00 - 23/06/2024 00:00:00","BZN|BE","Without sequence","91.9","",""
"23/06/2024 00:00:00 - 23/06/2024 01:00:00","BZN|BE","Without sequence","102.3","",""
"23/06/2024 01:00:00 - 23/06/2024 02:00:00","BZN|BE","Without sequence","83.84","",""
"23/06/2024 02:00:00 - 23/06/2024 03:00:00","BZN|BE","Without sequence","93.22","",""
"23/06/2024 03:00:00 - 23/06/2024 04:00:00","BZN|BE","Without sequence","78.7","",""
"23/06/2024 04:00:00 - 23/06/2024 05:00:00","BZN|BE","Without sequence","81.0","",""
"23/06/2024 05:00:00 - 23/06/2024 06:00:00","BZN|BE","Without sequence","83.04","",""
"23/06/2024 06:00:00 - 23/06/2024 07:00:00","BZN|BE","Without sequence","79.7","",""
"23/06/2024 07:00:00 - 23/06/2024 08:00:00","BZN|BE","Without sequence","49.64","",""
"23/06/2024 08:00:00 - 23/06/2024 09:00:00","BZN|BE","Without sequence","16.73","",""
"23/06/2024 09:00:00 - 23/06/2024 10:00:00","BZN|BE","Without sequence","4.24","",""
"23/06/2024 10:00:00 - 23/06/2024 11:00:00","BZN|BE","Without sequence","0.0","",""
"23/06/2024 11:00:00 - 23/06/2024 12:00:00","BZN|BE","Without sequence","-0.05","",""
"23/06/2024 12:00:00 - 23/06/2024 13:00:00","BZN|BE","Without sequence","-0.1","",""
"23/06/2024 13:00:00 - 23/06/2024 14:00:00","BZN|BE","Without sequence","-1.02","",""
"23/06/2024 14:00:00 - 23/06/2024 15:00:00","BZN|BE","Without sequence","-2.2","",""
"23/06/2024 15:00:00 - 23/06/2024 16:00:00","BZN|BE","Without sequence","-2.03","",""
"23/06/2024 16:00:00 - 23/06/2024 17:00:00","BZN|BE","Without sequence","-0.19","",""
"23/06/2024 17:00:00 - 23/06/2024 18:00:00","BZN|BE","Without sequence","16.58","",""
"23/06/2024 18:00:00 - 23/06/2024 19:00:00","BZN|BE","Without sequence","58.23","",""
"23/06/2024 19:00:00 - 23/06/2024 20:00:00","BZN|BE","Without sequence","86.07","",""
"23/06/2024 20:00:00 - 23/06/2024 21:00:00","BZN|BE","Without sequence","90.54","",""
"23/06/2024 21:00:00 - 23/06/2024 22:00:00","BZN|BE","Without sequence","124.0","",""
"23/06/2024 22:00:00 - 23/06/2024 23:00:00","BZN|BE","Without sequence","120.9","",""
"23/06/2024 23:00:00 - 24/06/2024 00:00:00","BZN|BE","Without sequence","92.04","",""
"24/06/2024 00:00:00 - 24/06/2024 01:00:00","BZN|BE","Without sequence","81.99","",""
"24/06/2024 01:00:00 - 24/06/2024 02:00:00","BZN|BE","Without sequence","80.0","",""
"24/06/2024 02:00:00 - 24/06/2024 03:00:00","BZN|BE","Without sequence","79.5","",""
"24/06/2024 03:00:00 - 24/06/2024 04:00:00","BZN|BE","Without sequence","64.76","",""
"24/06/2024 04:00:00 - 24/06/2024 05:00:00","BZN|BE","Without sequence","70.4","",""
"24/06/2024 05:00:00 - 24/06/2024 06:00:00","BZN|BE","Without sequence","81.33","",""
"24/06/2024 06:00:00 - 24/06/2024 07:00:00","BZN|BE","Without sequence","96.99","",""
"24/06/2024 07:00:00 - 24/06/2024 08:00:00","BZN|BE","Without sequence","96.35","",""
"24/06/2024 08:00:00 - 24/06/2024 09:00:00","BZN|BE","Without sequence","95.23","",""
"24/06/2024 09:00:00 - 24/06/2024 10:00:00","BZN|BE","Without sequence","69.82","",""
"24/06/2024 10:00:00 - 24/06/2024 11:00:00","BZN|BE","Without sequence","48.14","",""
"24/06/2024 11:00:00 - 24/06/2024 12:00:00","BZN|BE","Without sequence","31.82","",""
"24/06/2024 12:00:00 - 24/06/2024 13:00:00","BZN|BE","Without sequence","31.01","",""
"24/06/2024 13:00:00 - 24/06/2024 14:00:00","BZN|BE","Without sequence","25.85","",""
"24/06/2024 14:00:00 - 24/06/2024 15:00:00","BZN|BE","Without sequence","20.86","",""
"24/06/2024 15:00:00 - 24/06/2024 16:00:00","BZN|BE","Without sequence","14.19","",""
"24/06/2024 16:00:00 - 24/06/2024 17:00:00","BZN|BE","Without sequence","41.12","",""
"24/06/2024 17:00:00 - 24/06/2024 18:00:00","BZN|BE","Without sequence","62.76","",""
"24/06/2024 18:00:00 - 24/06/2024 19:00:00","BZN|BE","Without sequence","89.52","",""
"24/06/2024 19:00:00 - 24/06/2024 20:00:00","BZN|BE","Without sequence","130.6","",""
"24/06/2024 20:00:00 - 24/06/2024 21:00:00","BZN|BE","Without sequence","139.49","",""
"24/06/2024 21:00:00 - 24/06/2024 22:00:00","BZN|BE","Without sequence","133.04","",""
"24/06/2024 22:00:00 - 24/06/2024 23:00:00","BZN|BE","Without sequence","114.86","",""
"24/06/2024 23:00:00 - 25/06/2024 00:00:00","BZN|BE","Without sequence","91.64","",""
"25/06/2024 00:00:00 - 25/06/2024 01:00:00","BZN|BE","Without sequence","88.8","",""
"25/06/2024 01:00:00 - 25/06/2024 02:00:00","BZN|BE","Without sequence","84.8","",""
"25/06/2024 02:00:00 - 25/06/2024 03:00:00","BZN|BE","Without sequence","84.78","",""
"25/06/2024 03:00:00 - 25/06/2024 04:00:00","BZN|BE","Without sequence","85.22","",""
"25/06/2024 04:00:00 - 25/06/2024 05:00:00","BZN|BE","Without sequence","85.5","",""
"25/06/2024 05:00:00 - 25/06/2024 06:00:00","BZN|BE","Without sequence","94.9","",""
"25/06/2024 06:00:00 - 25/06/2024 07:00:00","BZN|BE","Without sequence","114.8","",""
"25/06/2024 07:00:00 - 25/06/2024 08:00:00","BZN|BE","Without sequence","122.0","",""
"25/06/2024 08:00:00 - 25/06/2024 09:00:00","BZN|BE","Without sequence","103.8","",""
"25/06/2024 09:00:00 - 25/06/2024 10:00:00","BZN|BE","Without sequence","74.64","",""
"25/06/2024 10:00:00 - 25/06/2024 11:00:00","BZN|BE","Without sequence","35.69","",""
"25/06/2024 11:00:00 - 25/06/2024 12:00:00","BZN|BE","Without sequence","12.83","",""
"25/06/2024 12:00:00 - 25/06/2024 13:00:00","BZN|BE","Without sequence","-9.1","",""
